"combination","mtry","ntree","nodesize","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
3477,6,9000,250,0.562497460762313,0.903474903474903,0.160754419362092,0.798965637114393,0.597931274228787,0.798965637114393,0.875,0.157079802834131,0.787575795856493,0.575151591712986,0.787575795856493
3478,7,9000,250,0.581416074821569,0.891891891891892,0.163562028380602,0.798402064142688,0.596804128285376,0.798402064142688,0.86875,0.159970232221324,0.788796424962102,0.577592849924204,0.788796424962102
3479,8,9000,250,0.598722314295544,0.88030888030888,0.164111761701613,0.795060362619398,0.590120725238796,0.795060362619398,0.865625,0.162954974131525,0.790518412076806,0.581036824153613,0.790518412076807
3480,9,9000,250,0.604226067370212,0.881853281853282,0.163610754897904,0.79536533268065,0.5907306653613,0.79536533268065,0.853125,0.158577604377596,0.782348250378979,0.564696500757959,0.782348250378979
3481,10,9000,250,0.655841764221124,0.84942084942085,0.174945453114691,0.795552702775837,0.591105405551674,0.795552702775837,0.809375,0.168842325105702,0.778361072511369,0.556722145022739,0.778361072511369
3482,11,9000,250,0.654713382300884,0.853281853281853,0.17254366094411,0.794616681155385,0.589233362310771,0.794616681155386,0.809375,0.164971319710703,0.774773401970692,0.549546803941384,0.774773401970692
3483,12,9000,250,0.667912860690745,0.847876447876448,0.174452286591699,0.794565828433741,0.589131656867482,0.794565828433741,0.809375,0.167165193329901,0.776693563668519,0.553387127337039,0.77669356366852
3484,13,9000,250,0.673467776707882,0.85019305019305,0.175303857731057,0.79533266602341,0.59066533204682,0.79533266602341,0.803125,0.16665555742608,0.773619094239515,0.54723818847903,0.773619094239515
3485,14,9000,250,0.693337740735642,0.83938223938224,0.177868996021543,0.794233359872961,0.588466719745922,0.794233359872961,0.79375,0.168454711105636,0.772266611925215,0.544533223850429,0.772266611925215
3486,15,9000,250,0.6839562354238,0.847876447876448,0.173504874423486,0.793416693441949,0.586833386883898,0.793416693441949,0.80625,0.164664437793583,0.773362493683679,0.546724987367357,0.773362493683679
3487,2,10000,250,0.595618129771953,0.867181467181467,0.179397609775792,0.805013893080568,0.610027786161136,0.805013893080568,0.84375,0.172243527926758,0.792567268822638,0.585134537645276,0.792567268822638
3488,3,10000,250,0.583592114075425,0.877992277992278,0.17498146422187,0.804837785668699,0.609675571337397,0.804837785668699,0.85,0.168179440738723,0.790790803436079,0.581581606872158,0.790790803436079
3489,4,10000,250,0.595038136871408,0.866409266409266,0.175225205691237,0.801748641286462,0.603497282572923,0.801748641286462,0.846875,0.171471546126214,0.793270749115715,0.58654149823143,0.793270749115715
3490,5,10000,250,0.557439125309299,0.903474903474903,0.162112348632168,0.800417840675449,0.600835681350898,0.800417840675449,0.878125,0.158339401454932,0.789896254421425,0.57979250884285,0.789896254421425
3491,6,10000,250,0.562391479414119,0.902702702702703,0.160579924518011,0.79851639744303,0.597032794886059,0.79851639744303,0.878125,0.157294525815118,0.788734051288529,0.577468102577059,0.788734051288529
3492,7,10000,250,0.582808730861396,0.891119691119691,0.16354781553372,0.798167498041219,0.596334996082439,0.798167498041219,0.86875,0.1602522374773,0.789099608388075,0.57819921677615,0.789099608388075
3493,8,10000,250,0.600597696424921,0.877992277992278,0.164802838251214,0.795139591452257,0.590279182904515,0.795139591452257,0.86875,0.164615008064207,0.793394706922688,0.586789413845376,0.793394706922688
3494,9,10000,250,0.604054184630072,0.881081081081081,0.163602331811168,0.795080255150971,0.590160510301942,0.795080255150971,0.85625,0.159309294228435,0.784062342091966,0.568124684183931,0.784062342091966
3495,10,10000,250,0.654259131274538,0.85019305019305,0.174951609808145,0.795812524591411,0.591625049182822,0.795812524591411,0.809375,0.16799677526364,0.777603113946438,0.555206227892875,0.777603113946438
3496,11,10000,250,0.65375772871173,0.854054054054054,0.172270474009545,0.794522922973485,0.58904584594697,0.794522922973485,0.8125,0.164860981331598,0.775577943405761,0.551155886811521,0.775577943405761
3497,12,10000,250,0.672750315545135,0.844015444015444,0.175496505415178,0.794239064348927,0.588478128697853,0.794239064348927,0.803125,0.168386069971938,0.775842439363315,0.55168487872663,0.775842439363315
3498,13,10000,250,0.67250679637612,0.85019305019305,0.174889671736335,0.794890691026567,0.589781382053134,0.794890691026567,0.80625,0.166564280766095,0.774474166245579,0.548948332491157,0.774474166245579
3499,14,10000,250,0.682998506773654,0.847876447876448,0.174805279651291,0.794123853436898,0.588247706873796,0.794123853436898,0.80625,0.166635917491597,0.774827880242547,0.549655760485093,0.774827880242547
3500,15,10000,250,0.674766992192976,0.854054054054054,0.172251521266518,0.793575833694536,0.587151667389071,0.793575833694536,0.8125,0.164099825932981,0.774314679130874,0.548629358261748,0.774314679130874
3501,2,1000,260,0.591974746994878,0.878764478764479,0.17291414965896,0.803746426779638,0.607492853559276,0.803746426779638,0.86875,0.170916008784083,0.799963681152097,0.599927362304194,0.799963681152097
3502,3,1000,260,0.585946174122215,0.887258687258687,0.17247174114877,0.805177518904,0.610355037807999,0.805177518904,0.85625,0.16658218053984,0.790934499747347,0.581868999494694,0.790934499747347
3503,4,1000,260,0.599909781833297,0.876447876447876,0.172763120932141,0.802689148477758,0.605378296955516,0.802689148477758,0.84375,0.166893653919161,0.788019517433047,0.576039034866094,0.788019517433047
3504,5,1000,260,0.588708851638482,0.885714285714286,0.165899169908072,0.798722782458102,0.597445564916205,0.798722782458102,0.871875,0.163353954025996,0.793138106366852,0.586276212733704,0.793138106366852
3505,6,1000,260,0.591230754862222,0.886486486486487,0.163761868590727,0.796444405006092,0.592888810012184,0.796444405006092,0.871875,0.162991584384835,0.79238014780192,0.58476029560384,0.79238014780192
3506,7,1000,260,0.60322796554756,0.885714285714286,0.163579080167912,0.796272978189887,0.592545956379774,0.796272978189887,0.871875,0.162745960542665,0.792481208943911,0.584962417887822,0.792481208943911
3507,8,1000,260,0.650238807717476,0.857915057915058,0.17173129998862,0.794786547773036,0.589573095546072,0.794786547773036,0.815625,0.165899234259551,0.77703938226377,0.554078764527539,0.77703938226377
3508,9,1000,260,0.640146394209007,0.873359073359074,0.165805289845983,0.794338331981974,0.588676663963948,0.794338331981974,0.8375,0.160667635949659,0.778780318342597,0.557560636685195,0.778780318342597
3509,10,1000,260,0.631906801277055,0.881853281853282,0.162935606465646,0.7941783141177,0.588356628235401,0.7941783141177,0.84375,0.156875569969367,0.776953322385043,0.553906644770086,0.776953322385043
3510,11,1000,260,0.677909931135088,0.859459459459459,0.169552556530381,0.793285734275758,0.586571468551516,0.793285734275758,0.81875,0.163109381549672,0.775772170288024,0.551544340576048,0.775772170288024
3511,12,1000,260,0.696428050056705,0.844787644787645,0.173724808327548,0.792289011180285,0.584578022360571,0.792289011180285,0.796875,0.166079517065438,0.771302583375442,0.542605166750884,0.771302583375442
3512,13,1000,260,0.677597276509719,0.862548262548263,0.167378022011253,0.791976240126259,0.583952480252518,0.791976240126259,0.81875,0.160684382683313,0.772538213744315,0.545076427488631,0.772538213744315
3513,14,1000,260,0.698133819070763,0.849420849420849,0.170467784801883,0.79057732709709,0.581154654194179,0.79057732709709,0.81875,0.164634298769636,0.777085965133906,0.554171930267812,0.777085965133906
3514,15,1000,260,0.696522292546364,0.855598455598456,0.170224229381031,0.791948741626731,0.583897483253463,0.791948741626731,0.803125,0.16118688657897,0.767808078575038,0.535616157150076,0.767808078575038
3515,2,2000,260,0.600170705608076,0.871814671814672,0.176736281885234,0.804224042562217,0.608448085124433,0.804224042562217,0.85,0.170704740537586,0.793165740272865,0.58633148054573,0.793165740272865
3516,3,2000,260,0.588535275713642,0.883397683397683,0.174071565623582,0.805999889810977,0.611999779621954,0.805999889810977,0.846875,0.167350014397941,0.789076711723093,0.578153423446185,0.789076711723093
3517,4,2000,260,0.609463120823353,0.863320463320463,0.175396838552989,0.800898771879956,0.601797543759913,0.800898771879956,0.84375,0.17136459260286,0.792213554825669,0.584427109651339,0.792213554825669
3518,5,2000,260,0.604861868901514,0.874131274131274,0.1694155933243,0.798310743771029,0.596621487542058,0.798310743771029,0.85625,0.167240909660781,0.79179351945427,0.58358703890854,0.79179351945427
3519,6,2000,260,0.617161694802506,0.86949806949807,0.170093106426065,0.797294810730851,0.594589621461701,0.797294810730851,0.8375,0.166160367275765,0.784540803436079,0.569081606872157,0.784540803436079
3520,7,2000,260,0.60930347618047,0.881853281853282,0.164372523366334,0.795819935534546,0.591639871069092,0.795819935534546,0.865625,0.162338431341255,0.790013106366852,0.580026212733704,0.790013106366852
3521,8,2000,260,0.630470283018211,0.871814671814672,0.167358898063627,0.794109129063037,0.588218258126075,0.794109129063037,0.834375,0.162289391456744,0.777925246336534,0.555850492673067,0.777925246336534
3522,9,2000,260,0.643331382401059,0.86949806949807,0.166138109539184,0.793860033612528,0.587720067225055,0.793860033612528,0.8375,0.160747884486898,0.779740399191511,0.559480798383022,0.779740399191511
3523,10,2000,260,0.662684286834636,0.858687258687258,0.170060972153093,0.794111908166713,0.588223816333426,0.794111908166713,0.815625,0.164019928798636,0.775826648559879,0.551653297119757,0.775826648559879
3524,11,2000,260,0.668816437210181,0.863320463320463,0.168024296649426,0.793120011935519,0.586240023871038,0.793120011935519,0.815625,0.160352740376502,0.771986325164224,0.543972650328449,0.771986325164224
3525,12,2000,260,0.713902699177725,0.832432432432432,0.178200555662603,0.79238744995785,0.584774899915701,0.79238744995785,0.784375,0.169051984889048,0.769650865336028,0.539301730672057,0.769650865336028
3526,13,2000,260,0.707780113506856,0.843243243243243,0.173863491225998,0.792312365402402,0.584624730804804,0.792312365402402,0.796875,0.166414491824472,0.771959480798383,0.543918961596766,0.771959480798383
3527,14,2000,260,0.701046851956902,0.847876447876448,0.170734987808871,0.79028498489289,0.58056996978578,0.79028498489289,0.809375,0.163899342716446,0.773206954269833,0.546413908539666,0.773206954269833
3528,15,2000,260,0.730033032773531,0.832432432432432,0.176934410396428,0.79157926710648,0.58315853421296,0.79157926710648,0.790625,0.167715336976599,0.771158887064174,0.542317774128348,0.771158887064174
3529,2,3000,260,0.606352574797686,0.862548262548263,0.180380008834243,0.804187377896179,0.608374755792359,0.804187377896179,0.834375,0.171648717011653,0.788789319100556,0.577578638201112,0.788789319100556
3530,3,3000,260,0.598617069275526,0.873359073359073,0.176600783567821,0.804680546908101,0.609361093816202,0.804680546908101,0.8375,0.168857271505033,0.787218923698838,0.574437847397676,0.787218923698838
3531,4,3000,260,0.598767440301899,0.871814671814672,0.172289535232255,0.800713498301577,0.601426996603155,0.800713498301577,0.840625,0.166648460622156,0.786810731430015,0.57362146286003,0.786810731430015
3532,5,3000,260,0.585585625741541,0.888030888030888,0.164925064183022,0.798454135769453,0.596908271538907,0.798454135769453,0.86875,0.162951045516371,0.791474545224861,0.582949090449722,0.791474545224861
3533,6,3000,260,0.590567526101249,0.886486486486487,0.16374931592163,0.796381265720829,0.592762531441657,0.796381265720829,0.86875,0.161794587753868,0.790059689236988,0.580119378473977,0.790059689236988
3534,7,3000,260,0.612529973075033,0.877992277992278,0.165561649515767,0.795897262875417,0.591794525750833,0.795897262875417,0.8625,0.16424660935424,0.79102766548762,0.58205533097524,0.79102766548762
3535,8,3000,260,0.617705379437133,0.882625482625482,0.163800988954807,0.793933021651168,0.587866043302336,0.793933021651168,0.8375,0.157617494208604,0.774333628094997,0.548667256189995,0.774333628094997
3536,9,3000,260,0.661748211940073,0.855598455598456,0.170242017085171,0.79327466661726,0.586549333234521,0.793274666617261,0.81875,0.164914725080454,0.777793393127842,0.555586786255685,0.777793393127842
3537,10,3000,260,0.645869362870556,0.87027027027027,0.16620626108254,0.793172766149152,0.586345532298304,0.793172766149152,0.825,0.159452278041061,0.773288276907529,0.546576553815058,0.773288276907529
3538,11,3000,260,0.671764060079007,0.858687258687259,0.168612238638147,0.792836494604395,0.585672989208789,0.792836494604395,0.81875,0.162177467891723,0.775216334007074,0.550432668014148,0.775216334007074
3539,12,3000,260,0.698681721938124,0.843243243243243,0.174561404357408,0.791984041119033,0.583968082238066,0.791984041119033,0.79375,0.16556431055487,0.769032655381506,0.538065310763012,0.769032655381506
3540,13,3000,260,0.702467279465258,0.846332046332046,0.172752974517964,0.7921772619588,0.5843545239176,0.7921772619588,0.80625,0.165884021893384,0.774322574532592,0.548645149065184,0.774322574532592
3541,14,3000,260,0.71318727390434,0.83938223938224,0.173574380758262,0.79057128132769,0.58114256265538,0.79057128132769,0.79375,0.165053744280494,0.769184247094492,0.538368494188984,0.769184247094492
3542,15,3000,260,0.697974091678672,0.857915057915058,0.16799282864558,0.790998190657239,0.581996381314477,0.790998190657239,0.809375,0.159579606411928,0.768810794593229,0.537621589186458,0.768810794593229
3543,2,4000,260,0.596888472743624,0.874131274131274,0.177154663976008,0.804700439439674,0.609400878879348,0.804700439439674,0.840625,0.168805209513612,0.787467628852956,0.574935257705912,0.787467628852956
3544,3,4000,260,0.583970351927552,0.882625482625483,0.171868034086278,0.803669099438767,0.607338198877534,0.803669099438767,0.85,0.165018596183773,0.787809499747347,0.575618999494694,0.787809499747347
3545,4,4000,260,0.588986332042752,0.881081081081081,0.1692707013183,0.800952208680457,0.601904417360915,0.800952208680457,0.86875,0.167209659612276,0.79637601061142,0.59275202122284,0.79637601061142
3546,5,4000,260,0.583561457605882,0.891119691119691,0.165196092137228,0.799821747315118,0.599643494630235,0.799821747315118,0.86875,0.16211079336908,0.790969239514907,0.581938479029813,0.790969239514907
3547,6,4000,260,0.587875858537104,0.88957528957529,0.16311227091896,0.796321929419543,0.592643858839085,0.796321929419543,0.871875,0.161669360732599,0.790459986104093,0.580919972208186,0.790459986104093
3548,7,4000,260,0.612981439475125,0.877220077220077,0.16593565766763,0.79600364891437,0.59200729782874,0.79600364891437,0.859375,0.164225513081745,0.79002100176857,0.58004200353714,0.79002100176857
3549,8,4000,260,0.610763864478296,0.884169884169884,0.162622003911966,0.793341413861682,0.586682827723363,0.793341413861682,0.853125,0.158335832115807,0.779922782971198,0.559845565942395,0.779922782971198
3550,9,4000,260,0.64793331659022,0.865637065637066,0.166450157705723,0.793053410959712,0.586106821919424,0.793053410959712,0.846875,0.163691313128714,0.785842755179384,0.571685510358767,0.785842755179384
3551,10,4000,260,0.652040826465775,0.86949806949807,0.165682684174588,0.793367547187474,0.586735094374948,0.793367547187474,0.840625,0.16085981895523,0.780898654623547,0.561797309247095,0.780898654623547
3552,11,4000,260,0.669542246459913,0.861003861003861,0.168008870252816,0.792997195055536,0.585994390111071,0.792997195055536,0.81875,0.161445925744527,0.774458375442143,0.548916750884285,0.774458375442143
3553,12,4000,260,0.70596065887999,0.837065637065637,0.175604435946251,0.791610227296551,0.583220454593103,0.791610227296551,0.790625,0.166722720540385,0.769592439363315,0.53918487872663,0.769592439363315
3554,13,4000,260,0.714419907589505,0.836293436293436,0.175924461346334,0.791918659048347,0.583837318096694,0.791918659048347,0.7875,0.167288237651015,0.769798509348156,0.539597018696311,0.769798509348156
3555,14,4000,260,0.721781061887456,0.833204633204633,0.175804582423313,0.790652070359104,0.581304140718208,0.790652070359104,0.790625,0.167334796211523,0.770350397928247,0.540700795856493,0.770350397928247
3556,15,4000,260,0.706332457381888,0.852509652509652,0.170199961754848,0.791364057218332,0.582728114436663,0.791364057218332,0.809375,0.16276326580058,0.77169103713997,0.543382074279939,0.77169103713997
3557,2,5000,260,0.592433182217385,0.876447876447876,0.175358849163213,0.803939306325971,0.607878612651943,0.803939306325971,0.85,0.168098629994471,0.789931783729156,0.579863567458312,0.789931783729156
3558,3,5000,260,0.588933322439054,0.87953667953668,0.173257092648915,0.803943109309948,0.607886218619897,0.803943109309948,0.846875,0.166385080791977,0.788066100303183,0.576132200606367,0.788066100303183
3559,4,5000,260,0.594374199842324,0.877992277992278,0.171348641646531,0.801958634260693,0.603917268521385,0.801958634260693,0.8625,0.168595552126326,0.795828069732188,0.591656139464376,0.795828069732188
3560,5,5000,260,0.576349045728721,0.895752895752896,0.163559045258433,0.799486499650662,0.598972999301324,0.799486499650662,0.875,0.160335603227803,0.791062405255179,0.582124810510359,0.791062405255179
3561,6,5000,260,0.591735171233073,0.888803088803089,0.164208047497652,0.797324893309235,0.594649786618469,0.797324893309235,0.86875,0.16286433255142,0.79081764780192,0.58163529560384,0.79081764780192
3562,7,5000,260,0.606854108843258,0.881081081081081,0.164814980197051,0.796039972286973,0.592079944573946,0.796039972286973,0.8625,0.162478922832353,0.789158034360788,0.578316068721577,0.789158034360788
3563,8,5000,260,0.601361690058255,0.891891891891892,0.159516330151738,0.793199387036993,0.586398774073986,0.793199387036993,0.871875,0.156608185576431,0.784851092723598,0.569702185447195,0.784851092723598
3564,9,5000,260,0.661603724458314,0.854054054054054,0.170656949380689,0.792767650843165,0.585535301686331,0.792767650843166,0.81875,0.165409925312575,0.777793393127842,0.555586786255685,0.777793393127842
3565,10,5000,260,0.671700561811995,0.851737451737452,0.171175618608727,0.792859507533077,0.585719015066155,0.792859507533077,0.815625,0.165978382695262,0.777847871399697,0.555695742799394,0.777847871399697
3566,11,5000,260,0.670402172415169,0.858687258687259,0.168082207741968,0.792369263893446,0.584738527786893,0.792369263893446,0.821875,0.162519727046359,0.776627242294088,0.553254484588176,0.776627242294088
3567,12,5000,260,0.691766206676136,0.849420849420849,0.17117184870056,0.791120324950354,0.582240649900708,0.791120324950354,0.80625,0.16383926438259,0.77189710712481,0.543794214249621,0.77189710712481
3568,13,5000,260,0.708724438154774,0.840926640926641,0.175012567416454,0.792378966378209,0.584757932756417,0.792378966378209,0.79375,0.165945181954093,0.770194858514401,0.540389717028803,0.770194858514401
3569,14,5000,260,0.703821531194172,0.847876447876448,0.170887116088291,0.790600681319207,0.581201362638413,0.790600681319207,0.803125,0.163318188368832,0.770587259979788,0.541174519959575,0.770587259979788
3570,15,5000,260,0.703083927757462,0.855598455598455,0.169739671915882,0.791885602341468,0.583771204682936,0.791885602341468,0.803125,0.160669108560475,0.767403834007074,0.534807668014149,0.767403834007074
3571,2,6000,260,0.600021983813665,0.867953667953668,0.176706333666652,0.803076467768979,0.606152935537959,0.803076467768979,0.85,0.172231767449558,0.794732187973724,0.589464375947448,0.794732187973724
3572,3,6000,260,0.59536007596842,0.875675675675676,0.174931666220499,0.803982553079661,0.607965106159322,0.803982553079661,0.840625,0.167049463865964,0.786507548004043,0.573015096008085,0.786507548004043
3573,4,6000,260,0.591625301945158,0.878764478764479,0.16990863682835,0.800804136086369,0.601608272172737,0.800804136086369,0.86875,0.168187035661194,0.797336091460334,0.594672182920667,0.797336091460334
3574,5,6000,260,0.577646355232625,0.894980694980695,0.164221805337405,0.799908582115931,0.599817164231863,0.799908582115931,0.871875,0.160276487295985,0.789904149823143,0.579808299646286,0.789904149823143
3575,6,6000,260,0.596011990642654,0.883397683397683,0.164958560748133,0.796630019877905,0.593260039755809,0.796630019877905,0.86875,0.163398169130949,0.791676667508843,0.583353335017686,0.791676667508843
3576,7,6000,260,0.606002683958321,0.881081081081081,0.164439005822557,0.795623253004235,0.591246506008471,0.795623253004235,0.859375,0.161571707177388,0.787191289792825,0.57438257958565,0.787191289792825
3577,8,6000,260,0.624858119957679,0.874903474903475,0.165059467464378,0.793784607763645,0.587569215527291,0.793784607763645,0.85,0.162004052828969,0.784120768064679,0.568241536129358,0.784120768064679
3578,9,6000,260,0.654800713135351,0.862548262548263,0.16788923519501,0.79364311725721,0.58728623451442,0.79364311725721,0.83125,0.162668266360607,0.779950416877211,0.559900833754421,0.779950416877211
3579,10,6000,260,0.637212193260239,0.874903474903475,0.162705735589861,0.791890429205747,0.583780858411493,0.791890429205747,0.846875,0.158245605820966,0.780082270085902,0.560164540171804,0.780082270085902
3580,11,6000,260,0.677027007238121,0.852509652509652,0.170037640181866,0.791932310785701,0.583864621571403,0.791932310785701,0.80625,0.162350695289031,0.771088617988883,0.542177235977767,0.771088617988883
3581,12,6000,260,0.690692362194018,0.850965250965251,0.171388686522891,0.791816758580239,0.583633517160478,0.791816758580239,0.803125,0.162919853563399,0.769930362556847,0.539860725113694,0.769930362556847
3582,13,6000,260,0.692912001169264,0.852509652509653,0.170452595627146,0.791730265072859,0.583460530145718,0.791730265072859,0.809375,0.16326873734402,0.772398465133906,0.544796930267812,0.772398465133906
3583,14,6000,260,0.708446842693446,0.840926640926641,0.172142416052999,0.789853394967677,0.579706789935354,0.789853394967677,0.79375,0.163051406502709,0.767314615967661,0.534629231935321,0.767314615967661
3584,15,6000,260,0.706902755305792,0.852509652509652,0.170544232977383,0.791692381501701,0.583384763003402,0.791692381501701,0.8,0.161102269532425,0.76710459828196,0.534209196563921,0.767104598281961
3585,2,7000,260,0.585181612038955,0.883397683397683,0.172185320833244,0.803891037683183,0.607782075366366,0.803891037683183,0.8625,0.16638425049201,0.792947827185447,0.585895654370895,0.792947827185447
3586,3,7000,260,0.594944600474754,0.874903474903475,0.174560008498442,0.803747986978193,0.607495973956386,0.803747986978193,0.84375,0.167547858605769,0.788373231430015,0.57674646286003,0.788373231430015
3587,4,7000,260,0.596551496728329,0.874131274131274,0.171928456838149,0.801202523036088,0.602405046072176,0.801202523036088,0.859375,0.168340335711768,0.794417161445174,0.588834322890349,0.794417161445174
3588,5,7000,260,0.578360028000417,0.895752895752896,0.164258161151737,0.800231543216769,0.600463086433537,0.800231543216769,0.875,0.161190894959965,0.791921424962102,0.583842849924204,0.791921424962102
3589,6,7000,260,0.587053863476085,0.891119691119691,0.162783156575441,0.796765805908374,0.593531611816749,0.796765805908374,0.86875,0.159956547918963,0.788139527539161,0.576279055078322,0.788139527539161
3590,7,7000,260,0.609983594856523,0.877992277992278,0.164857066996661,0.795101707881099,0.590203415762198,0.795101707881099,0.859375,0.16244728231684,0.788151370641738,0.576302741283476,0.788151370641738
3591,8,7000,260,0.621023256452448,0.878764478764479,0.162940166280972,0.793328444711195,0.58665688942239,0.793328444711195,0.859375,0.159919895597568,0.785372189236988,0.570744378473977,0.785372189236988
3592,9,7000,260,0.660514748802559,0.854826254826255,0.170654921095875,0.793014844801687,0.586029689603373,0.793014844801686,0.825,0.166356295768417,0.780817331985851,0.561634663971703,0.780817331985851
3593,10,7000,260,0.647286942936124,0.868725868725869,0.164963428213595,0.792564727518636,0.585129455037271,0.792564727518636,0.8375,0.160403904429989,0.779538276907529,0.559076553815058,0.779538276907529
3594,11,7000,260,0.680211917972135,0.851737451737452,0.170524227827389,0.792190231109286,0.584380462218573,0.792190231109286,0.80625,0.163151785117914,0.771947637695806,0.543895275391612,0.771947637695806
3595,12,7000,260,0.674545041934603,0.859459459459459,0.16684209952954,0.791075859291543,0.582151718583086,0.791075859291543,0.81875,0.15970494489046,0.772538213744315,0.545076427488631,0.772538213744315
3596,13,7000,260,0.695283191519416,0.850965250965251,0.171268734332828,0.791968292864871,0.583936585729741,0.791968292864871,0.803125,0.163132399976049,0.770183015411824,0.540366030823648,0.770183015411824
3597,14,7000,260,0.712456138037624,0.838610038610039,0.173129962224881,0.790134669513379,0.580269339026758,0.790134669513379,0.790625,0.164131795164697,0.767571216523497,0.535142433046994,0.767571216523497
3598,15,7000,260,0.705023037944541,0.854054054054054,0.17017574017353,0.791757422278953,0.583514844557905,0.791757422278953,0.8,0.160746183883321,0.766700353713997,0.533400707427994,0.766700353713997
3599,2,8000,260,0.588686609644574,0.88030888030888,0.173273903604611,0.80381146755689,0.60762293511378,0.80381146755689,0.853125,0.166502413957643,0.789877305457302,0.579754610914603,0.789877305457302
3600,3,8000,260,0.592777064095763,0.876447876447877,0.174062723522963,0.803863539183656,0.607727078367311,0.803863539183656,0.846875,0.167583120269849,0.789480956291056,0.578961912582112,0.789480956291056
3601,4,8000,260,0.592283296801459,0.877992277992278,0.170301977650831,0.800935777839427,0.601871555678855,0.800935777839427,0.865625,0.168114851223822,0.796228366599293,0.592456733198585,0.796228366599293
3602,5,8000,260,0.58064577297056,0.893436293436293,0.164968210937606,0.800171865622049,0.600343731244098,0.800171865622049,0.871875,0.162289977557824,0.792127494946943,0.584254989893886,0.792127494946943
3603,6,8000,260,0.584198006198773,0.893436293436294,0.162017218211272,0.796547670647936,0.593095341295872,0.796547670647936,0.871875,0.159654473629233,0.788590354977261,0.577180709954523,0.788590354977261
3604,7,8000,260,0.61522744159991,0.875675675675676,0.165710586267472,0.795484005283222,0.590968010566445,0.795484005283222,0.865625,0.164701313983506,0.792741757200606,0.585483514401213,0.792741757200606
3605,8,8000,260,0.618723750555163,0.881081081081081,0.162633289968853,0.793716446589284,0.587432893178568,0.793716446589284,0.8625,0.160050531821894,0.786479914098029,0.572959828196059,0.786479914098029
3606,9,8000,260,0.654050288782436,0.859459459459459,0.169509953163801,0.793361501418074,0.586723002836148,0.793361501418074,0.825,0.163847588131512,0.778290803436079,0.556581606872158,0.778290803436079
3607,10,8000,260,0.648803183052491,0.868725868725869,0.165401527100669,0.793031958229584,0.586063916459168,0.793031958229584,0.8375,0.1608256693216,0.779993052046488,0.559986104092976,0.779993052046488
3608,11,8000,260,0.677704849921645,0.853281853281853,0.169550294802883,0.792154249030117,0.584308498060234,0.792154249030117,0.815625,0.163866679179702,0.77592770970187,0.551855419403739,0.77592770970187
3609,12,8000,260,0.674721705096599,0.859459459459459,0.166684008093252,0.791025347863333,0.582050695726665,0.791025347863333,0.81875,0.15948999593235,0.772437152602324,0.544874305204649,0.772437152602324
3610,13,8000,260,0.686612510417482,0.857915057915058,0.168930351516443,0.791616955652819,0.583233911305638,0.791616955652819,0.815625,0.162273558216561,0.773047467155129,0.546094934310258,0.773047467155129
3611,14,8000,260,0.697577722584025,0.850965250965251,0.169900867553616,0.790591856446131,0.581183712892262,0.790591856446131,0.815625,0.162724191138217,0.774209670288024,0.548419340576049,0.774209670288024
3612,15,8000,260,0.703178100810212,0.854054054054054,0.169738357893905,0.791416470138531,0.582832940277062,0.791416470138531,0.809375,0.162101213340355,0.770983609146033,0.541967218292067,0.770983609146033
3613,2,9000,260,0.587741484984623,0.881853281853282,0.173145854062693,0.80429322761688,0.608586455233759,0.80429322761688,0.859375,0.16709310569347,0.792598060889338,0.585196121778676,0.792598060889338
3614,3,9000,260,0.590469845656769,0.87953667953668,0.173618165445553,0.804574502162581,0.609149004325163,0.804574502162581,0.846875,0.166894221612053,0.788975650581101,0.577951301162203,0.788975650581101
3615,4,9000,260,0.593396214605738,0.877220077220077,0.170663773695981,0.801054791735433,0.602109583470866,0.801054791735433,0.865625,0.168497444267387,0.796582080596261,0.593164161192522,0.796582080596261
3616,5,9000,260,0.576408533698197,0.896525096525096,0.163884963650883,0.800011506464341,0.600023012928683,0.800011506464341,0.878125,0.161168151999699,0.792776496968166,0.585552993936331,0.792776496968166
3617,6,9000,260,0.594416480673539,0.884942084942085,0.164156705230243,0.796265713515366,0.592531427030732,0.796265713515366,0.871875,0.163367706230427,0.792632800656897,0.585265601313795,0.792632800656897
3618,7,9000,260,0.610174488741007,0.877992277992278,0.164786569340837,0.795164847166363,0.590329694332725,0.795164847166363,0.8625,0.162865092493502,0.789713870641738,0.579427741283476,0.789713870641738
3619,8,9000,260,0.629961666653962,0.871814671814672,0.166019435831564,0.79355350335272,0.587107006705441,0.79355350335272,0.84375,0.162049140388306,0.781854787771602,0.563709575543204,0.781854787771602
3620,9,9000,260,0.641363919094958,0.869498069498069,0.165431205788688,0.793291780045158,0.586583560090316,0.793291780045158,0.84375,0.16083876530648,0.781955848913593,0.563911697827185,0.781955848913593
3621,10,9000,260,0.660651672672468,0.859459459459459,0.168773482562811,0.792881642850073,0.585763285700146,0.792881642850073,0.821875,0.163355349307475,0.777132548004042,0.554265096008085,0.777132548004042
3622,11,9000,260,0.675764366204971,0.854826254826255,0.169415779316401,0.79245921909137,0.584918438182739,0.79245921909137,0.8125,0.162866905286113,0.773960965133906,0.547921930267812,0.773960965133906
